timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1741797709717,55,HTTP请求,200,,Account Read Thread Group 1-510,text,true,,1652,160,325,325,http://localhost:8080/api/accounts,54,0,45
1741797709607,166,HTTP请求,200,,Account Read Thread Group 1-307,text,true,,1652,160,324,324,http://localhost:8080/api/accounts,166,0,1
1741797709762,11,HTTP请求,200,,Account Read Thread Group 1-514,text,true,,1652,160,324,324,http://localhost:8080/api/accounts,9,0,7
1741797709765,8,HTTP请求,200,,Account Read Thread Group 1-518,text,true,,1652,160,323,323,http://localhost:8080/api/accounts,8,0,1
1741797709603,171,HTTP请求,200,,Account Read Thread Group 1-390,text,true,,1652,160,323,323,http://localhost:8080/api/accounts,171,0,3
1741797709517,259,HTTP请求,200,,Account Read Thread Group 1-263,text,true,,1652,160,322,322,http://localhost:8080/api/accounts,259,0,86
1741797709590,186,HTTP请求,200,,Account Read Thread Group 1-366,text,true,,1652,160,322,322,http://localhost:8080/api/accounts,186,0,4
1741797709746,31,HTTP请求,200,,Account Read Thread Group 1-476,text,true,,1652,160,324,324,http://localhost:8080/api/accounts,31,0,29
1741797709602,175,HTTP请求,200,,Account Read Thread Group 1-386,text,true,,1652,160,321,321,http://localhost:8080/api/accounts,175,0,1
1741797709602,175,HTTP请求,200,,Account Read Thread Group 1-308,text,true,,1652,160,321,321,http://localhost:8080/api/accounts,175,0,1
1741797709776,2,HTTP请求,200,,Account Read Thread Group 1-521,text,true,,1652,160,321,321,http://localhost:8080/api/accounts,2,0,1
1741797709774,4,HTTP请求,200,,Account Read Thread Group 1-479,text,true,,1652,160,321,321,http://localhost:8080/api/accounts,4,0,2
1741797709775,3,HTTP请求,200,,Account Read Thread Group 1-480,text,true,,1652,160,321,321,http://localhost:8080/api/accounts,3,0,1
1741797709602,176,HTTP请求,200,,Account Read Thread Group 1-385,text,true,,1652,160,318,318,http://localhost:8080/api/accounts,176,0,1
1741797709599,180,HTTP请求,200,,Account Read Thread Group 1-377,text,true,,1652,160,317,317,http://localhost:8080/api/accounts,180,0,2
1741797709599,180,HTTP请求,200,,Account Read Thread Group 1-381,text,true,,1652,160,317,317,http://localhost:8080/api/accounts,180,0,1
1741797709709,72,HTTP请求,200,,Account Read Thread Group 1-451,text,true,,1652,160,314,314,http://localhost:8080/api/accounts,25,0,2
1741797709711,71,HTTP请求,200,,Account Read Thread Group 1-431,text,true,,1652,160,314,314,http://localhost:8080/api/accounts,71,0,2
1741797709779,4,HTTP请求,200,,Account Read Thread Group 1-487,text,true,,1652,160,313,313,http://localhost:8080/api/accounts,4,0,2
1741797709781,2,HTTP请求,200,,Account Read Thread Group 1-522,text,true,,1652,160,313,313,http://localhost:8080/api/accounts,2,0,1
1741797709598,186,HTTP请求,200,,Account Read Thread Group 1-300,text,true,,1652,160,311,311,http://localhost:8080/api/accounts,186,0,2
1741797709777,8,HTTP请求,200,,Account Read Thread Group 1-488,text,true,,1652,160,313,313,http://localhost:8080/api/accounts,8,0,4
1741797709593,193,HTTP请求,200,,Account Read Thread Group 1-295,text,true,,1652,160,312,312,http://localhost:8080/api/accounts,192,0,5
1741797709596,191,HTTP请求,200,,Account Read Thread Group 1-374,text,true,,1652,160,311,311,http://localhost:8080/api/accounts,191,0,2
1741797709592,195,HTTP请求,200,,Account Read Thread Group 1-296,text,true,,1652,160,311,311,http://localhost:8080/api/accounts,195,0,4
1741797709589,198,HTTP请求,200,,Account Read Thread Group 1-369,text,true,,1652,160,310,310,http://localhost:8080/api/accounts,198,0,3
1741797709508,279,HTTP请求,200,,Account Read Thread Group 1-260,text,true,,1652,160,310,310,http://localhost:8080/api/accounts,279,0,92
1741797709497,290,HTTP请求,200,,Account Read Thread Group 1-256,text,true,,1652,160,310,310,http://localhost:8080/api/accounts,290,0,94
1741797709589,198,HTTP请求,200,,Account Read Thread Group 1-292,text,true,,1652,160,310,310,http://localhost:8080/api/accounts,198,0,1
